Unnamed: 0,question,query,schema
68039,What are the top 5 car models by horsepower?,SELECT * FROM cars_data ORDER BY horsepower DESC LIMIT 5;,"
CREATE TABLE car_makers (
	id INTEGER, 
	maker TEXT, 
	fullname TEXT, 
	country TEXT
)


CREATE TABLE car_names (
	makeid INTEGER, 
	model TEXT, 
	make TEXT
)


CREATE TABLE cars_data (
	id INTEGER, 
	mpg TEXT, 
	cylinders INTEGER, 
	edispl REAL, 
	horsepower TEXT, 
	weight INTEGER, 
	accelerate REAL, 
	year INTEGER
)


CREATE TABLE continents (
	contid INTEGER, 
	continent TEXT
)


CREATE TABLE countries (
	countryid INTEGER, 
	countryname TEXT, 
	continent INTEGER
)


CREATE TABLE model_list (
	modelid INTEGER, 
	maker INTEGER, 
	model TEXT
)"
68040,What are the countries with the most car models?,"SELECT countryname, COUNT(*) AS num_models FROM countries c JOIN model_list m ON c.countryid = m.maker GROUP BY countryname ORDER BY num_models DESC;","
CREATE TABLE car_makers (
	id INTEGER, 
	maker TEXT, 
	fullname TEXT, 
	country TEXT
)


CREATE TABLE car_names (
	makeid INTEGER, 
	model TEXT, 
	make TEXT
)


CREATE TABLE cars_data (
	id INTEGER, 
	mpg TEXT, 
	cylinders INTEGER, 
	edispl REAL, 
	horsepower TEXT, 
	weight INTEGER, 
	accelerate REAL, 
	year INTEGER
)


CREATE TABLE continents (
	contid INTEGER, 
	continent TEXT
)


CREATE TABLE countries (
	countryid INTEGER, 
	countryname TEXT, 
	continent INTEGER
)


CREATE TABLE model_list (
	modelid INTEGER, 
	maker INTEGER, 
	model TEXT
)"
68041,Which car model is the heaviest?,SELECT * FROM cars_data WHERE weight = (SELECT MAX(weight) FROM cars_data);,"
CREATE TABLE car_makers (
	id INTEGER, 
	maker TEXT, 
	fullname TEXT, 
	country TEXT
)


CREATE TABLE car_names (
	makeid INTEGER, 
	model TEXT, 
	make TEXT
)


CREATE TABLE cars_data (
	id INTEGER, 
	mpg TEXT, 
	cylinders INTEGER, 
	edispl REAL, 
	horsepower TEXT, 
	weight INTEGER, 
	accelerate REAL, 
	year INTEGER
)


CREATE TABLE continents (
	contid INTEGER, 
	continent TEXT
)


CREATE TABLE countries (
	countryid INTEGER, 
	countryname TEXT, 
	continent INTEGER
)


CREATE TABLE model_list (
	modelid INTEGER, 
	maker INTEGER, 
	model TEXT
)"
68042,What is the average weight of all cars from a specific maker?,SELECT AVG(weight) FROM cars_data WHERE id IN (SELECT modelid FROM model_list WHERE maker = 1);,"
CREATE TABLE car_makers (
	id INTEGER, 
	maker TEXT, 
	fullname TEXT, 
	country TEXT
)


CREATE TABLE car_names (
	makeid INTEGER, 
	model TEXT, 
	make TEXT
)


CREATE TABLE cars_data (
	id INTEGER, 
	mpg TEXT, 
	cylinders INTEGER, 
	edispl REAL, 
	horsepower TEXT, 
	weight INTEGER, 
	accelerate REAL, 
	year INTEGER
)


CREATE TABLE continents (
	contid INTEGER, 
	continent TEXT
)


CREATE TABLE countries (
	countryid INTEGER, 
	countryname TEXT, 
	continent INTEGER
)


CREATE TABLE model_list (
	modelid INTEGER, 
	maker INTEGER, 
	model TEXT
)"
68043,What are the top 5 car makers with the most car models?,"SELECT maker, COUNT(*) AS num_models FROM model_list GROUP BY maker ORDER BY num_models DESC LIMIT 5;","
CREATE TABLE car_makers (
	id INTEGER, 
	maker TEXT, 
	fullname TEXT, 
	country TEXT
)


CREATE TABLE car_names (
	makeid INTEGER, 
	model TEXT, 
	make TEXT
)


CREATE TABLE cars_data (
	id INTEGER, 
	mpg TEXT, 
	cylinders INTEGER, 
	edispl REAL, 
	horsepower TEXT, 
	weight INTEGER, 
	accelerate REAL, 
	year INTEGER
)


CREATE TABLE continents (
	contid INTEGER, 
	continent TEXT
)


CREATE TABLE countries (
	countryid INTEGER, 
	countryname TEXT, 
	continent INTEGER
)


CREATE TABLE model_list (
	modelid INTEGER, 
	maker INTEGER, 
	model TEXT
)"
68044,What are the top 5 car models with the best acceleration?,SELECT * FROM cars_data ORDER BY accelerate DESC LIMIT 5;,"
CREATE TABLE car_makers (
	id INTEGER, 
	maker TEXT, 
	fullname TEXT, 
	country TEXT
)


CREATE TABLE car_names (
	makeid INTEGER, 
	model TEXT, 
	make TEXT
)


CREATE TABLE cars_data (
	id INTEGER, 
	mpg TEXT, 
	cylinders INTEGER, 
	edispl REAL, 
	horsepower TEXT, 
	weight INTEGER, 
	accelerate REAL, 
	year INTEGER
)


CREATE TABLE continents (
	contid INTEGER, 
	continent TEXT
)


CREATE TABLE countries (
	countryid INTEGER, 
	countryname TEXT, 
	continent INTEGER
)


CREATE TABLE model_list (
	modelid INTEGER, 
	maker INTEGER, 
	model TEXT
)"
68045,What is the average years for all cars from a specific country?,SELECT AVG(year) FROM cars_data WHERE id IN (SELECT modelid FROM model_list WHERE maker IN (SELECT id FROM car_makers WHERE country = 'Japan'));,"
CREATE TABLE car_makers (
	id INTEGER, 
	maker TEXT, 
	fullname TEXT, 
	country TEXT
)


CREATE TABLE car_names (
	makeid INTEGER, 
	model TEXT, 
	make TEXT
)


CREATE TABLE cars_data (
	id INTEGER, 
	mpg TEXT, 
	cylinders INTEGER, 
	edispl REAL, 
	horsepower TEXT, 
	weight INTEGER, 
	accelerate REAL, 
	year INTEGER
)


CREATE TABLE continents (
	contid INTEGER, 
	continent TEXT
)


CREATE TABLE countries (
	countryid INTEGER, 
	countryname TEXT, 
	continent INTEGER
)


CREATE TABLE model_list (
	modelid INTEGER, 
	maker INTEGER, 
	model TEXT
)"
68047,What are the countries with the most car models with a specific engine size?,"SELECT countryname, COUNT(*) AS num_models FROM countries c JOIN model_list m ON c.countryid = m.maker GROUP BY countryname;","
CREATE TABLE car_makers (
	id INTEGER, 
	maker TEXT, 
	fullname TEXT, 
	country TEXT
)


CREATE TABLE car_names (
	makeid INTEGER, 
	model TEXT, 
	make TEXT
)


CREATE TABLE cars_data (
	id INTEGER, 
	mpg TEXT, 
	cylinders INTEGER, 
	edispl REAL, 
	horsepower TEXT, 
	weight INTEGER, 
	accelerate REAL, 
	year INTEGER
)


CREATE TABLE continents (
	contid INTEGER, 
	continent TEXT
)


CREATE TABLE countries (
	countryid INTEGER, 
	countryname TEXT, 
	continent INTEGER
)


CREATE TABLE model_list (
	modelid INTEGER, 
	maker INTEGER, 
	model TEXT
)"
68050,What are the top 5 car models by mpg?,SELECT * FROM cars_data ORDER BY mpg DESC LIMIT 5;,"
CREATE TABLE car_makers (
	id INTEGER, 
	maker TEXT, 
	fullname TEXT, 
	country TEXT
)


CREATE TABLE car_names (
	makeid INTEGER, 
	model TEXT, 
	make TEXT
)


CREATE TABLE cars_data (
	id INTEGER, 
	mpg TEXT, 
	cylinders INTEGER, 
	edispl REAL, 
	horsepower TEXT, 
	weight INTEGER, 
	accelerate REAL, 
	year INTEGER
)


CREATE TABLE continents (
	contid INTEGER, 
	continent TEXT
)


CREATE TABLE countries (
	countryid INTEGER, 
	countryname TEXT, 
	continent INTEGER
)


CREATE TABLE model_list (
	modelid INTEGER, 
	maker INTEGER, 
	model TEXT
)"
68053,What is the average weight of all cars from a specific country and car maker?,SELECT AVG(weight) FROM cars_data WHERE id IN (SELECT modelid FROM model_list WHERE maker IN (SELECT id FROM car_makers WHERE country = 'Japan'));,"
CREATE TABLE car_makers (
	id INTEGER, 
	maker TEXT, 
	fullname TEXT, 
	country TEXT
)


CREATE TABLE car_names (
	makeid INTEGER, 
	model TEXT, 
	make TEXT
)


CREATE TABLE cars_data (
	id INTEGER, 
	mpg TEXT, 
	cylinders INTEGER, 
	edispl REAL, 
	horsepower TEXT, 
	weight INTEGER, 
	accelerate REAL, 
	year INTEGER
)


CREATE TABLE continents (
	contid INTEGER, 
	continent TEXT
)


CREATE TABLE countries (
	countryid INTEGER, 
	countryname TEXT, 
	continent INTEGER
)


CREATE TABLE model_list (
	modelid INTEGER, 
	maker INTEGER, 
	model TEXT
)"
68054,What is the total regional population of cities with gdp more than 10000000?,SELECT SUM(regional_population) FROM city WHERE gdp > 10000000,"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
68056,What is the total number of hosting cities in 2000?,SELECT COUNT(*) FROM hosting_city WHERE year = 2000,"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
68057,What is the average temperature in August for cities with population more than 1000000?,SELECT AVG(aug) FROM temperature JOIN city ON temperature.city_id = city.city_id WHERE regional_population > 1000000,"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
68058,What is the total number of matches held in China?,SELECT COUNT(*) FROM match WHERE location ILIKE '%China%',"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
68059,What is the highest temperature in January for cities in China?,SELECT MAX(jan) FROM temperature JOIN city ON temperature.city_id = city.city_id WHERE city.hanzi ILIKE '%China%',"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
68061,What is the total number of matches in 2010 and 2015?,"SELECT COUNT(*) FROM hosting_city WHERE year IN (2010, 2015)","
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
68062,What is the average temperature in July for cities with population more than 5000000?,SELECT AVG(jul) FROM temperature JOIN city ON temperature.city_id = city.city_id WHERE regional_population > 5000000,"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
68063,Which city has the highest gdp in Asia?,SELECT * FROM city WHERE hanyu_pinyin ILIKE '%Asia%' ORDER BY gdp DESC LIMIT 1,"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
68064,What is the total number of cities with gdp less than 1000000?,SELECT COUNT(*) FROM city WHERE gdp < 1000000,"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
68065,What is the average temperature in November for cities in North America?,SELECT AVG(nov) FROM temperature JOIN city ON temperature.city_id = city.city_id WHERE city.hanzi ILIKE '%North America%',"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
68066,What is the highest temperature in December for cities in Europe?,SELECT MAX(dec) FROM temperature JOIN city ON temperature.city_id = city.city_id WHERE city.hanzi ILIKE '%Europe%',"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
68067,What is the total number of cities hosting matches in 2005?,SELECT COUNT(*) FROM hosting_city WHERE year = 2005,"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
68068,Which city has the highest regional population in Asia?,SELECT * FROM city WHERE hanyu_pinyin ILIKE '%Asia%' ORDER BY regional_population DESC LIMIT 1,"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
68069,What is the average temperature in June for cities with population more than 2000000?,SELECT AVG(jun) FROM temperature JOIN city ON temperature.city_id = city.city_id WHERE regional_population > 2000000,"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
68070,What is the total number of matches in 1995?,SELECT COUNT(*) FROM hosting_city WHERE year = 1995,"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
68071,What is the average temperature in September for cities with population more than 3000000?,SELECT AVG(sep) FROM temperature JOIN city ON temperature.city_id = city.city_id WHERE regional_population > 3000000,"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
68072,Which city has the highest gdp in South America?,SELECT * FROM city WHERE hanyu_pinyin ILIKE '%South America%' ORDER BY gdp DESC LIMIT 1,"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE hosting_city (
	year INTEGER, 
	match_id INTEGER, 
	host_city TEXT
)


CREATE TABLE match (
	round REAL, 
	location TEXT, 
	country TEXT, 
	date TEXT, 
	fastest_qualifying TEXT, 
	winning_pilot TEXT, 
	winning_aircraft TEXT
)


CREATE TABLE temperature (
	city_id INTEGER, 
	jan REAL, 
	feb REAL, 
	mar REAL, 
	apr REAL, 
	jun REAL, 
	jul REAL, 
	aug REAL, 
	sep REAL, 
	oct REAL, 
	nov REAL, 
	dec REAL
)"
