Unnamed: 0,question,query,schema
66972,Who are the top 5 tallest entrepreneurs?,"SELECT name, height FROM people p JOIN entrepreneur e ON p.people_id = e.people_id ORDER BY height DESC LIMIT 5","
CREATE TABLE entrepreneur (
	entrepreneur_id INTEGER, 
	people_id INTEGER, 
	company TEXT, 
	money_requested REAL, 
	investor TEXT
)


CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)"
66973,What is the birthdate distribution of entrepreneurs?,"SELECT birth_date, COUNT(*) AS frequency FROM people GROUP BY birth_date ORDER BY frequency DESC","
CREATE TABLE entrepreneur (
	entrepreneur_id INTEGER, 
	people_id INTEGER, 
	company TEXT, 
	money_requested REAL, 
	investor TEXT
)


CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)"
66974,What is the average weight of entrepreneurs who have received funding?,SELECT AVG(weight) FROM people p JOIN entrepreneur e ON p.people_id = e.people_id WHERE e.money_requested > 0,"
CREATE TABLE entrepreneur (
	entrepreneur_id INTEGER, 
	people_id INTEGER, 
	company TEXT, 
	money_requested REAL, 
	investor TEXT
)


CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)"
66975,Who are the top 5 heaviest entrepreneurs?,"SELECT name, weight FROM people p JOIN entrepreneur e ON p.people_id = e.people_id ORDER BY weight DESC LIMIT 5","
CREATE TABLE entrepreneur (
	entrepreneur_id INTEGER, 
	people_id INTEGER, 
	company TEXT, 
	money_requested REAL, 
	investor TEXT
)


CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)"
66976,What is the distribution of entrepreneur weights?,"SELECT weight, COUNT(*) AS frequency FROM people GROUP BY weight ORDER BY frequency DESC","
CREATE TABLE entrepreneur (
	entrepreneur_id INTEGER, 
	people_id INTEGER, 
	company TEXT, 
	money_requested REAL, 
	investor TEXT
)


CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)"
66978,What are the top 5 shortest entrepreneurs?,"SELECT name, weight FROM people p JOIN entrepreneur e ON p.people_id = e.people_id ORDER BY weight ASC LIMIT 5","
CREATE TABLE entrepreneur (
	entrepreneur_id INTEGER, 
	people_id INTEGER, 
	company TEXT, 
	money_requested REAL, 
	investor TEXT
)


CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)"
66995,What is the total number of working horses in all farms?,SELECT SUM(working_horses) FROM farm,"
CREATE TABLE city (
	city_id INTEGER, 
	city TEXT, 
	hanzi TEXT, 
	hanyu_pinyin TEXT, 
	regional_population INTEGER, 
	gdp REAL
)


CREATE TABLE competition_record (
	competition_id INTEGER, 
	farm_id INTEGER, 
	rank INTEGER
)


CREATE TABLE farm (
	farm_id INTEGER, 
	year INTEGER, 
	total_horses REAL, 
	working_horses REAL, 
	total_cattle REAL, 
	oxen REAL, 
	bulls REAL, 
	cows REAL, 
	pigs REAL, 
	sheep_and_goats REAL
)


CREATE TABLE farm_competition (
	competition_id INTEGER, 
	year INTEGER, 
	theme TEXT, 
	host_city_id INTEGER, 
	hosts TEXT
)"
67009,Which film has the highest rank in the series?,"SELECT title, rank_in_series FROM film WHERE rank_in_series = (SELECT MAX(rank_in_series) FROM film);","
CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE film_market_estimation (
	estimation_id INTEGER, 
	low_estimate REAL, 
	high_estimate REAL, 
	film_id INTEGER, 
	type TEXT, 
	market_id INTEGER, 
	year INTEGER
)


CREATE TABLE market (
	market_id INTEGER, 
	country TEXT, 
	number_cities INTEGER
)"
67014,What are the top 5 highest ranked films?,"SELECT title, rank_in_series FROM film ORDER BY rank_in_series DESC LIMIT 5;","
CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE film_market_estimation (
	estimation_id INTEGER, 
	low_estimate REAL, 
	high_estimate REAL, 
	film_id INTEGER, 
	type TEXT, 
	market_id INTEGER, 
	year INTEGER
)


CREATE TABLE market (
	market_id INTEGER, 
	country TEXT, 
	number_cities INTEGER
)"
67015,Which film has the longest title?,SELECT title FROM film ORDER BY LENGTH(title) DESC LIMIT 1;,"
CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE film_market_estimation (
	estimation_id INTEGER, 
	low_estimate REAL, 
	high_estimate REAL, 
	film_id INTEGER, 
	type TEXT, 
	market_id INTEGER, 
	year INTEGER
)


CREATE TABLE market (
	market_id INTEGER, 
	country TEXT, 
	number_cities INTEGER
)"
67016,What is the lowest number of cities in a market?,SELECT MIN(number_cities) FROM market;,"
CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE film_market_estimation (
	estimation_id INTEGER, 
	low_estimate REAL, 
	high_estimate REAL, 
	film_id INTEGER, 
	type TEXT, 
	market_id INTEGER, 
	year INTEGER
)


CREATE TABLE market (
	market_id INTEGER, 
	country TEXT, 
	number_cities INTEGER
)"
67017,What is the highest number of cities in a market?,SELECT MAX(number_cities) FROM market;,"
CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE film_market_estimation (
	estimation_id INTEGER, 
	low_estimate REAL, 
	high_estimate REAL, 
	film_id INTEGER, 
	type TEXT, 
	market_id INTEGER, 
	year INTEGER
)


CREATE TABLE market (
	market_id INTEGER, 
	country TEXT, 
	number_cities INTEGER
)"
67020,Which film took the longest to produce?,SELECT title FROM film ORDER BY LENGTH(directed_by) DESC LIMIT 1;,"
CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE film_market_estimation (
	estimation_id INTEGER, 
	low_estimate REAL, 
	high_estimate REAL, 
	film_id INTEGER, 
	type TEXT, 
	market_id INTEGER, 
	year INTEGER
)


CREATE TABLE market (
	market_id INTEGER, 
	country TEXT, 
	number_cities INTEGER
)"
67021,What is the total number of film titles with 'The' in the title?,SELECT COUNT(*) FROM film WHERE title ILIKE '%The%';,"
CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE film_market_estimation (
	estimation_id INTEGER, 
	low_estimate REAL, 
	high_estimate REAL, 
	film_id INTEGER, 
	type TEXT, 
	market_id INTEGER, 
	year INTEGER
)


CREATE TABLE market (
	market_id INTEGER, 
	country TEXT, 
	number_cities INTEGER
)"
67022,What is the total number of films rated 5 stars?,SELECT COUNT(*) FROM film WHERE rank_in_series = 5;,"
CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE film_market_estimation (
	estimation_id INTEGER, 
	low_estimate REAL, 
	high_estimate REAL, 
	film_id INTEGER, 
	type TEXT, 
	market_id INTEGER, 
	year INTEGER
)


CREATE TABLE market (
	market_id INTEGER, 
	country TEXT, 
	number_cities INTEGER
)"
67023,What is the total number of film estimations per type?,"SELECT type, COUNT(*) FROM film_market_estimation GROUP BY type;","
CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE film_market_estimation (
	estimation_id INTEGER, 
	low_estimate REAL, 
	high_estimate REAL, 
	film_id INTEGER, 
	type TEXT, 
	market_id INTEGER, 
	year INTEGER
)


CREATE TABLE market (
	market_id INTEGER, 
	country TEXT, 
	number_cities INTEGER
)"
67025,What is the total number of films with a certain rating?,SELECT COUNT(*) FROM film WHERE rank_in_series = 4;,"
CREATE TABLE film (
	film_id INTEGER, 
	rank_in_series INTEGER, 
	number_in_season INTEGER, 
	title TEXT, 
	directed_by TEXT, 
	original_air_date TEXT, 
	production_code TEXT
)


CREATE TABLE film_market_estimation (
	estimation_id INTEGER, 
	low_estimate REAL, 
	high_estimate REAL, 
	film_id INTEGER, 
	type TEXT, 
	market_id INTEGER, 
	year INTEGER
)


CREATE TABLE market (
	market_id INTEGER, 
	country TEXT, 
	number_cities INTEGER
)"
67028,Which aircraft are certified?,SELECT aircraft FROM aircraft JOIN certificate ON aircraft.aircraft_id = certificate.aid;,"
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE certificate (
	eid INTEGER, 
	aid INTEGER
)


CREATE TABLE employee (
	employeeid INTEGER, 
	lastname TEXT, 
	firstname TEXT, 
	title TEXT, 
	reportsto INTEGER, 
	birthdate TIMESTAMP WITHOUT TIME ZONE, 
	hiredate TIMESTAMP WITHOUT TIME ZONE, 
	address TEXT, 
	city TEXT, 
	state TEXT, 
	country TEXT, 
	postalcode TEXT, 
	phone TEXT, 
	fax TEXT, 
	email TEXT
)


CREATE TABLE flight (
	flno INTEGER, 
	origin TEXT, 
	destination TEXT, 
	distance INTEGER, 
	departure_date TIMESTAMP WITHOUT TIME ZONE, 
	arrival_date TIMESTAMP WITHOUT TIME ZONE, 
	price INTEGER, 
	aid INTEGER
)"
67029,What are the top 5 employees by hire date?,SELECT * FROM employee ORDER BY hiredate LIMIT 5;,"
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE certificate (
	eid INTEGER, 
	aid INTEGER
)


CREATE TABLE employee (
	employeeid INTEGER, 
	lastname TEXT, 
	firstname TEXT, 
	title TEXT, 
	reportsto INTEGER, 
	birthdate TIMESTAMP WITHOUT TIME ZONE, 
	hiredate TIMESTAMP WITHOUT TIME ZONE, 
	address TEXT, 
	city TEXT, 
	state TEXT, 
	country TEXT, 
	postalcode TEXT, 
	phone TEXT, 
	fax TEXT, 
	email TEXT
)


CREATE TABLE flight (
	flno INTEGER, 
	origin TEXT, 
	destination TEXT, 
	distance INTEGER, 
	departure_date TIMESTAMP WITHOUT TIME ZONE, 
	arrival_date TIMESTAMP WITHOUT TIME ZONE, 
	price INTEGER, 
	aid INTEGER
)"
67030,Which flights departed and arrived on the same day?,SELECT * FROM flight WHERE departure_date = arrival_date;,"
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE certificate (
	eid INTEGER, 
	aid INTEGER
)


CREATE TABLE employee (
	employeeid INTEGER, 
	lastname TEXT, 
	firstname TEXT, 
	title TEXT, 
	reportsto INTEGER, 
	birthdate TIMESTAMP WITHOUT TIME ZONE, 
	hiredate TIMESTAMP WITHOUT TIME ZONE, 
	address TEXT, 
	city TEXT, 
	state TEXT, 
	country TEXT, 
	postalcode TEXT, 
	phone TEXT, 
	fax TEXT, 
	email TEXT
)


CREATE TABLE flight (
	flno INTEGER, 
	origin TEXT, 
	destination TEXT, 
	distance INTEGER, 
	departure_date TIMESTAMP WITHOUT TIME ZONE, 
	arrival_date TIMESTAMP WITHOUT TIME ZONE, 
	price INTEGER, 
	aid INTEGER
)"
67032,What is the earliest and latest reported hire date?,"SELECT MIN(hiredate) AS earliest, MAX(hiredate) AS latest FROM employee;","
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE certificate (
	eid INTEGER, 
	aid INTEGER
)


CREATE TABLE employee (
	employeeid INTEGER, 
	lastname TEXT, 
	firstname TEXT, 
	title TEXT, 
	reportsto INTEGER, 
	birthdate TIMESTAMP WITHOUT TIME ZONE, 
	hiredate TIMESTAMP WITHOUT TIME ZONE, 
	address TEXT, 
	city TEXT, 
	state TEXT, 
	country TEXT, 
	postalcode TEXT, 
	phone TEXT, 
	fax TEXT, 
	email TEXT
)


CREATE TABLE flight (
	flno INTEGER, 
	origin TEXT, 
	destination TEXT, 
	distance INTEGER, 
	departure_date TIMESTAMP WITHOUT TIME ZONE, 
	arrival_date TIMESTAMP WITHOUT TIME ZONE, 
	price INTEGER, 
	aid INTEGER
)"
67033,What are the top 2 cities where employees are located?,"SELECT city, COUNT(*) AS count FROM employee GROUP BY city ORDER BY count DESC LIMIT 2;","
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE certificate (
	eid INTEGER, 
	aid INTEGER
)


CREATE TABLE employee (
	employeeid INTEGER, 
	lastname TEXT, 
	firstname TEXT, 
	title TEXT, 
	reportsto INTEGER, 
	birthdate TIMESTAMP WITHOUT TIME ZONE, 
	hiredate TIMESTAMP WITHOUT TIME ZONE, 
	address TEXT, 
	city TEXT, 
	state TEXT, 
	country TEXT, 
	postalcode TEXT, 
	phone TEXT, 
	fax TEXT, 
	email TEXT
)


CREATE TABLE flight (
	flno INTEGER, 
	origin TEXT, 
	destination TEXT, 
	distance INTEGER, 
	departure_date TIMESTAMP WITHOUT TIME ZONE, 
	arrival_date TIMESTAMP WITHOUT TIME ZONE, 
	price INTEGER, 
	aid INTEGER
)"
67034,"Which employees were hired before January 1st, 2000?",SELECT * FROM employee WHERE hiredate < '2000-01-01';,"
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE certificate (
	eid INTEGER, 
	aid INTEGER
)


CREATE TABLE employee (
	employeeid INTEGER, 
	lastname TEXT, 
	firstname TEXT, 
	title TEXT, 
	reportsto INTEGER, 
	birthdate TIMESTAMP WITHOUT TIME ZONE, 
	hiredate TIMESTAMP WITHOUT TIME ZONE, 
	address TEXT, 
	city TEXT, 
	state TEXT, 
	country TEXT, 
	postalcode TEXT, 
	phone TEXT, 
	fax TEXT, 
	email TEXT
)


CREATE TABLE flight (
	flno INTEGER, 
	origin TEXT, 
	destination TEXT, 
	distance INTEGER, 
	departure_date TIMESTAMP WITHOUT TIME ZONE, 
	arrival_date TIMESTAMP WITHOUT TIME ZONE, 
	price INTEGER, 
	aid INTEGER
)"
67036,What is the earliest departing and arriving flight?,"SELECT MIN(departure_date) AS earliest_departure, MIN(arrival_date) AS earliest_arrival FROM flight;","
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE certificate (
	eid INTEGER, 
	aid INTEGER
)


CREATE TABLE employee (
	employeeid INTEGER, 
	lastname TEXT, 
	firstname TEXT, 
	title TEXT, 
	reportsto INTEGER, 
	birthdate TIMESTAMP WITHOUT TIME ZONE, 
	hiredate TIMESTAMP WITHOUT TIME ZONE, 
	address TEXT, 
	city TEXT, 
	state TEXT, 
	country TEXT, 
	postalcode TEXT, 
	phone TEXT, 
	fax TEXT, 
	email TEXT
)


CREATE TABLE flight (
	flno INTEGER, 
	origin TEXT, 
	destination TEXT, 
	distance INTEGER, 
	departure_date TIMESTAMP WITHOUT TIME ZONE, 
	arrival_date TIMESTAMP WITHOUT TIME ZONE, 
	price INTEGER, 
	aid INTEGER
)"
67040,What is the earliest and latest flight departure date?,"SELECT MIN(departure_date) AS earliest_departure, MAX(departure_date) AS latest_departure FROM flight;","
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE certificate (
	eid INTEGER, 
	aid INTEGER
)


CREATE TABLE employee (
	employeeid INTEGER, 
	lastname TEXT, 
	firstname TEXT, 
	title TEXT, 
	reportsto INTEGER, 
	birthdate TIMESTAMP WITHOUT TIME ZONE, 
	hiredate TIMESTAMP WITHOUT TIME ZONE, 
	address TEXT, 
	city TEXT, 
	state TEXT, 
	country TEXT, 
	postalcode TEXT, 
	phone TEXT, 
	fax TEXT, 
	email TEXT
)


CREATE TABLE flight (
	flno INTEGER, 
	origin TEXT, 
	destination TEXT, 
	distance INTEGER, 
	departure_date TIMESTAMP WITHOUT TIME ZONE, 
	arrival_date TIMESTAMP WITHOUT TIME ZONE, 
	price INTEGER, 
	aid INTEGER
)"
67041,What are the top 2 employees by position?,SELECT * FROM employee ORDER BY title DESC LIMIT 2;,"
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE certificate (
	eid INTEGER, 
	aid INTEGER
)


CREATE TABLE employee (
	employeeid INTEGER, 
	lastname TEXT, 
	firstname TEXT, 
	title TEXT, 
	reportsto INTEGER, 
	birthdate TIMESTAMP WITHOUT TIME ZONE, 
	hiredate TIMESTAMP WITHOUT TIME ZONE, 
	address TEXT, 
	city TEXT, 
	state TEXT, 
	country TEXT, 
	postalcode TEXT, 
	phone TEXT, 
	fax TEXT, 
	email TEXT
)


CREATE TABLE flight (
	flno INTEGER, 
	origin TEXT, 
	destination TEXT, 
	distance INTEGER, 
	departure_date TIMESTAMP WITHOUT TIME ZONE, 
	arrival_date TIMESTAMP WITHOUT TIME ZONE, 
	price INTEGER, 
	aid INTEGER
)"
67042,What is the average age of all employees?,"SELECT AVG(AGE(NOW(), birthdate)) FROM employee;","
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE certificate (
	eid INTEGER, 
	aid INTEGER
)


CREATE TABLE employee (
	employeeid INTEGER, 
	lastname TEXT, 
	firstname TEXT, 
	title TEXT, 
	reportsto INTEGER, 
	birthdate TIMESTAMP WITHOUT TIME ZONE, 
	hiredate TIMESTAMP WITHOUT TIME ZONE, 
	address TEXT, 
	city TEXT, 
	state TEXT, 
	country TEXT, 
	postalcode TEXT, 
	phone TEXT, 
	fax TEXT, 
	email TEXT
)


CREATE TABLE flight (
	flno INTEGER, 
	origin TEXT, 
	destination TEXT, 
	distance INTEGER, 
	departure_date TIMESTAMP WITHOUT TIME ZONE, 
	arrival_date TIMESTAMP WITHOUT TIME ZONE, 
	price INTEGER, 
	aid INTEGER
)"
67043,Which flights departed from the same origin?,SELECT * FROM flight WHERE origin = (SELECT origin FROM flight GROUP BY origin HAVING COUNT(*) > 1);,"
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE certificate (
	eid INTEGER, 
	aid INTEGER
)


CREATE TABLE employee (
	employeeid INTEGER, 
	lastname TEXT, 
	firstname TEXT, 
	title TEXT, 
	reportsto INTEGER, 
	birthdate TIMESTAMP WITHOUT TIME ZONE, 
	hiredate TIMESTAMP WITHOUT TIME ZONE, 
	address TEXT, 
	city TEXT, 
	state TEXT, 
	country TEXT, 
	postalcode TEXT, 
	phone TEXT, 
	fax TEXT, 
	email TEXT
)


CREATE TABLE flight (
	flno INTEGER, 
	origin TEXT, 
	destination TEXT, 
	distance INTEGER, 
	departure_date TIMESTAMP WITHOUT TIME ZONE, 
	arrival_date TIMESTAMP WITHOUT TIME ZONE, 
	price INTEGER, 
	aid INTEGER
)"
67046,What is the earliest and latest reported birth date?,"SELECT MIN(birthdate) AS earliest_birthdate, MAX(birthdate) AS latest_birthdate FROM employee;","
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE certificate (
	eid INTEGER, 
	aid INTEGER
)


CREATE TABLE employee (
	employeeid INTEGER, 
	lastname TEXT, 
	firstname TEXT, 
	title TEXT, 
	reportsto INTEGER, 
	birthdate TIMESTAMP WITHOUT TIME ZONE, 
	hiredate TIMESTAMP WITHOUT TIME ZONE, 
	address TEXT, 
	city TEXT, 
	state TEXT, 
	country TEXT, 
	postalcode TEXT, 
	phone TEXT, 
	fax TEXT, 
	email TEXT
)


CREATE TABLE flight (
	flno INTEGER, 
	origin TEXT, 
	destination TEXT, 
	distance INTEGER, 
	departure_date TIMESTAMP WITHOUT TIME ZONE, 
	arrival_date TIMESTAMP WITHOUT TIME ZONE, 
	price INTEGER, 
	aid INTEGER
)"
67047,What are the top 2 employees by hire date in the same department?,SELECT * FROM employee WHERE hiredate IN (SELECT hiredate FROM employee ORDER BY hiredate DESC LIMIT 2);,"
CREATE TABLE aircraft (
	aircraft_id INTEGER, 
	aircraft TEXT, 
	description TEXT, 
	max_gross_weight TEXT, 
	total_disk_area TEXT, 
	max_disk_loading TEXT
)


CREATE TABLE certificate (
	eid INTEGER, 
	aid INTEGER
)


CREATE TABLE employee (
	employeeid INTEGER, 
	lastname TEXT, 
	firstname TEXT, 
	title TEXT, 
	reportsto INTEGER, 
	birthdate TIMESTAMP WITHOUT TIME ZONE, 
	hiredate TIMESTAMP WITHOUT TIME ZONE, 
	address TEXT, 
	city TEXT, 
	state TEXT, 
	country TEXT, 
	postalcode TEXT, 
	phone TEXT, 
	fax TEXT, 
	email TEXT
)


CREATE TABLE flight (
	flno INTEGER, 
	origin TEXT, 
	destination TEXT, 
	distance INTEGER, 
	departure_date TIMESTAMP WITHOUT TIME ZONE, 
	arrival_date TIMESTAMP WITHOUT TIME ZONE, 
	price INTEGER, 
	aid INTEGER
)"
